id,series_id,night,event,step,timestamp
2823,2fbbee1a38e3,10,1,169512.0,2017-09-10T07:56:00-0400
2824,2fbbee1a38e3,11,0,180528.0,2017-09-10T23:14:00-0400
2825,2fbbee1a38e3,11,1,187416.0,2017-09-11T08:48:00-0400
2826,2fbbee1a38e3,12,0,197412.0,2017-09-11T22:41:00-0400
2827,2fbbee1a38e3,12,1,204108.0,2017-09-12T07:59:00-0400
2828,2fbbee1a38e3,13,0,214116.0,2017-09-12T21:53:00-0400
2829,2fbbee1a38e3,13,1,221364.0,2017-09-13T07:57:00-0400
2830,2fbbee1a38e3,14,0,231516.0,2017-09-13T22:03:00-0400
2831,2fbbee1a38e3,14,1,237912.0,2017-09-14T06:56:00-0400
2832,2fbbee1a38e3,15,0,248940.0,2017-09-14T22:15:00-0400
2833,2fbbee1a38e3,15,1,255372.0,2017-09-15T07:11:00-0400
2834,2fbbee1a38e3,16,0,265944.0,2017-09-15T21:52:00-0400
2835,2fbbee1a38e3,16,1,272604.0,2017-09-16T07:07:00-0400
2836,2fbbee1a38e3,17,0,283272.0,2017-09-16T21:56:00-0400
2837,2fbbee1a38e3,17,1,290244.0,2017-09-17T07:37:00-0400
2840,2fbbee1a38e3,19,0,317520.0,2017-09-18T21:30:00-0400
2841,2fbbee1a38e3,19,1,324264.0,2017-09-19T06:52:00-0400
2842,2fbbee1a38e3,20,0,335064.0,2017-09-19T21:52:00-0400
2843,2fbbee1a38e3,20,1,341808.0,2017-09-20T07:14:00-0400
2844,2fbbee1a38e3,21,0,352512.0,2017-09-20T22:06:00-0400
2845,2fbbee1a38e3,21,1,358872.0,2017-09-21T06:56:00-0400
2846,2fbbee1a38e3,22,0,370260.0,2017-09-21T22:45:00-0400
2847,2fbbee1a38e3,22,1,376320.0,2017-09-22T07:10:00-0400
2898,31011ade7c0a,1,0,3552.0,2017-08-15T21:41:00-0400
2899,31011ade7c0a,1,1,10032.0,2017-08-16T06:41:00-0400
2900,31011ade7c0a,2,0,19836.0,2017-08-16T20:18:00-0400
2901,31011ade7c0a,2,1,27312.0,2017-08-17T06:41:00-0400
2902,31011ade7c0a,3,0,39012.0,2017-08-17T22:56:00-0400
2903,31011ade7c0a,3,1,45624.0,2017-08-18T08:07:00-0400
2904,31011ade7c0a,4,0,55344.0,2017-08-18T21:37:00-0400
2905,31011ade7c0a,4,1,62232.0,2017-08-19T07:11:00-0400
2906,31011ade7c0a,5,0,73392.0,2017-08-19T22:41:00-0400
2907,31011ade7c0a,5,1,79332.0,2017-08-20T06:56:00-0400
2908,31011ade7c0a,6,0,89136.0,2017-08-20T20:33:00-0400
2909,31011ade7c0a,6,1,97332.0,2017-08-21T07:56:00-0400
2910,31011ade7c0a,7,0,106956.0,2017-08-21T21:18:00-0400
2911,31011ade7c0a,7,1,114156.0,2017-08-22T07:18:00-0400
2912,31011ade7c0a,8,0,124104.0,2017-08-22T21:07:00-0400
2913,31011ade7c0a,8,1,131580.0,2017-08-23T07:30:00-0400
2914,31011ade7c0a,9,0,142620.0,2017-08-23T22:50:00-0400
2915,31011ade7c0a,9,1,149484.0,2017-08-24T08:22:00-0400
2916,31011ade7c0a,10,0,159924.0,2017-08-24T22:52:00-0400
2917,31011ade7c0a,10,1,166140.0,2017-08-25T07:30:00-0400
2918,31011ade7c0a,11,0,175896.0,2017-08-25T21:03:00-0400
2919,31011ade7c0a,11,1,184092.0,2017-08-26T08:26:00-0400
2922,3318a0e3ed6f,2,0,23592.0,2018-05-19T21:16:00-0400
2923,3318a0e3ed6f,2,1,29964.0,2018-05-20T06:07:00-0400
2924,3318a0e3ed6f,3,0,38736.0,2018-05-20T18:18:00-0400
2925,3318a0e3ed6f,3,1,47592.0,2018-05-21T06:36:00-0400
2926,3318a0e3ed6f,4,0,57588.0,2018-05-21T20:29:00-0400
2927,3318a0e3ed6f,4,1,64440.0,2018-05-22T06:00:00-0400
2928,3318a0e3ed6f,5,0,74916.0,2018-05-22T20:33:00-0400
2929,3318a0e3ed6f,5,1,81528.0,2018-05-23T05:44:00-0400
2930,3318a0e3ed6f,6,0,91932.0,2018-05-23T20:11:00-0400
2931,3318a0e3ed6f,6,1,99216.0,2018-05-24T06:18:00-0400
2932,3318a0e3ed6f,7,0,110040.0,2018-05-24T21:20:00-0400
2933,3318a0e3ed6f,7,1,116724.0,2018-05-25T06:37:00-0400
2934,3318a0e3ed6f,8,0,127452.0,2018-05-25T21:31:00-0400
2935,3318a0e3ed6f,8,1,133104.0,2018-05-26T05:22:00-0400
2938,3318a0e3ed6f,10,0,161172.0,2018-05-27T20:21:00-0400
2939,3318a0e3ed6f,10,1,168204.0,2018-05-28T06:07:00-0400
2940,3318a0e3ed6f,11,0,178644.0,2018-05-28T20:37:00-0400
2941,3318a0e3ed6f,11,1,185940.0,2018-05-29T06:45:00-0400
2942,3318a0e3ed6f,12,0,196020.0,2018-05-29T20:45:00-0400
2943,3318a0e3ed6f,12,1,203340.0,2018-05-30T06:55:00-0400
2944,3318a0e3ed6f,13,0,213336.0,2018-05-30T20:48:00-0400
2945,3318a0e3ed6f,13,1,219912.0,2018-05-31T05:56:00-0400
2946,3318a0e3ed6f,14,0,230172.0,2018-05-31T20:11:00-0400
2947,3318a0e3ed6f,14,1,236748.0,2018-06-01T05:19:00-0400
2948,3318a0e3ed6f,15,0,247176.0,2018-06-01T19:48:00-0400
2949,3318a0e3ed6f,15,1,255048.0,2018-06-02T06:44:00-0400
2950,3318a0e3ed6f,16,0,265944.0,2018-06-02T21:52:00-0400
2951,3318a0e3ed6f,16,1,273192.0,2018-06-03T07:56:00-0400
2952,3318a0e3ed6f,17,0,282696.0,2018-06-03T21:08:00-0400
2953,3318a0e3ed6f,17,1,289152.0,2018-06-04T06:06:00-0400
2954,3318a0e3ed6f,18,0,299604.0,2018-06-04T20:37:00-0400
2955,3318a0e3ed6f,18,1,307104.0,2018-06-05T07:02:00-0400
2956,3318a0e3ed6f,19,0,316572.0,2018-06-05T20:11:00-0400
2957,3318a0e3ed6f,19,1,323664.0,2018-06-06T06:02:00-0400
2958,3318a0e3ed6f,20,0,333912.0,2018-06-06T20:16:00-0400
2959,3318a0e3ed6f,20,1,341184.0,2018-06-07T06:22:00-0400
2960,3318a0e3ed6f,21,0,351312.0,2018-06-07T20:26:00-0400
2961,3318a0e3ed6f,21,1,357972.0,2018-06-08T05:41:00-0400
2962,3318a0e3ed6f,22,0,368592.0,2018-06-08T20:26:00-0400
2963,3318a0e3ed6f,22,1,375336.0,2018-06-09T05:48:00-0400
2964,3318a0e3ed6f,23,0,386112.0,2018-06-09T20:46:00-0400
2965,3318a0e3ed6f,23,1,393108.0,2018-06-10T06:29:00-0400
2966,3318a0e3ed6f,24,0,402840.0,2018-06-10T20:00:00-0400
2967,3318a0e3ed6f,24,1,409812.0,2018-06-11T05:41:00-0400
2968,3318a0e3ed6f,25,0,420300.0,2018-06-11T20:15:00-0400
2969,3318a0e3ed6f,25,1,427584.0,2018-06-12T06:22:00-0400
2972,3318a0e3ed6f,27,0,455352.0,2018-06-13T20:56:00-0400
2973,3318a0e3ed6f,27,1,462204.0,2018-06-14T06:27:00-0400
2974,3318a0e3ed6f,28,0,472236.0,2018-06-14T20:23:00-0400
2975,3318a0e3ed6f,28,1,479304.0,2018-06-15T06:12:00-0400
2976,3318a0e3ed6f,29,0,490500.0,2018-06-15T21:45:00-0400
2977,3318a0e3ed6f,29,1,496476.0,2018-06-16T06:03:00-0400
2978,3318a0e3ed6f,30,0,506796.0,2018-06-16T20:23:00-0400
2979,3318a0e3ed6f,30,1,513576.0,2018-06-17T05:48:00-0400
2980,3318a0e3ed6f,31,0,524172.0,2018-06-17T20:31:00-0400
2981,3318a0e3ed6f,31,1,531120.0,2018-06-18T06:10:00-0400
2982,3318a0e3ed6f,32,0,541440.0,2018-06-18T20:30:00-0400
2983,3318a0e3ed6f,32,1,549036.0,2018-06-19T07:03:00-0400
2984,3318a0e3ed6f,33,0,558900.0,2018-06-19T20:45:00-0400
2985,3318a0e3ed6f,33,1,565740.0,2018-06-20T06:15:00-0400
2986,3318a0e3ed6f,34,0,575820.0,2018-06-20T20:15:00-0400
2987,3318a0e3ed6f,34,1,582240.0,2018-06-21T05:10:00-0400
2988,3318a0e3ed6f,35,0,594036.0,2018-06-21T21:33:00-0400
2989,3318a0e3ed6f,35,1,600240.0,2018-06-22T06:10:00-0400
2990,33ceeba8918a,1,0,3120.0,2019-02-05T20:50:00-0500
2991,33ceeba8918a,1,1,9624.0,2019-02-06T05:52:00-0500
2992,33ceeba8918a,2,0,19608.0,2019-02-06T19:44:00-0500
2993,33ceeba8918a,2,1,26892.0,2019-02-07T05:51:00-0500
2994,33ceeba8918a,3,0,36984.0,2019-02-07T19:52:00-0500
2995,33ceeba8918a,3,1,44088.0,2019-02-08T05:44:00-0500
2996,33ceeba8918a,4,0,54540.0,2019-02-08T20:15:00-0500
2997,33ceeba8918a,4,1,62040.0,2019-02-09T06:40:00-0500
2998,33ceeba8918a,5,0,72312.0,2019-02-09T20:56:00-0500
2999,33ceeba8918a,5,1,79416.0,2019-02-10T06:48:00-0500
3000,33ceeba8918a,6,0,89460.0,2019-02-10T20:45:00-0500
3001,33ceeba8918a,6,1,96480.0,2019-02-11T06:30:00-0500
3002,33ceeba8918a,7,0,107544.0,2019-02-11T21:52:00-0500
3003,33ceeba8918a,7,1,114120.0,2019-02-12T07:00:00-0500
3004,33ceeba8918a,8,0,123792.0,2019-02-12T20:26:00-0500
3005,33ceeba8918a,8,1,131040.0,2019-02-13T06:30:00-0500
3006,33ceeba8918a,9,0,141384.0,2019-02-13T20:52:00-0500
3007,33ceeba8918a,9,1,148224.0,2019-02-14T06:22:00-0500
3008,33ceeba8918a,10,0,158256.0,2019-02-14T20:18:00-0500
3009,33ceeba8918a,10,1,165732.0,2019-02-15T06:41:00-0500
3010,33ceeba8918a,11,0,176532.0,2019-02-15T21:41:00-0500
3011,33ceeba8918a,11,1,183060.0,2019-02-16T06:45:00-0500
3012,33ceeba8918a,12,0,194712.0,2019-02-16T22:56:00-0500
3013,33ceeba8918a,12,1,200784.0,2019-02-17T07:22:00-0500
3014,33ceeba8918a,13,0,210456.0,2019-02-17T20:48:00-0500
3015,33ceeba8918a,13,1,217512.0,2019-02-18T06:36:00-0500
3016,33ceeba8918a,14,0,227424.0,2019-02-18T20:22:00-0500
3017,33ceeba8918a,14,1,234720.0,2019-02-19T06:30:00-0500
3018,33ceeba8918a,15,0,244884.0,2019-02-19T20:37:00-0500
3019,33ceeba8918a,15,1,252036.0,2019-02-20T06:33:00-0500
3024,33ceeba8918a,18,0,296892.0,2019-02-22T20:51:00-0500
3025,33ceeba8918a,18,1,303828.0,2019-02-23T06:29:00-0500
3028,33ceeba8918a,20,0,331740.0,2019-02-24T21:15:00-0500
3029,33ceeba8918a,20,1,338580.0,2019-02-25T06:45:00-0500
3030,33ceeba8918a,21,0,349056.0,2019-02-25T21:18:00-0500
3031,33ceeba8918a,21,1,355272.0,2019-02-26T05:56:00-0500
3032,33ceeba8918a,22,0,365736.0,2019-02-26T20:28:00-0500
3033,33ceeba8918a,22,1,373272.0,2019-02-27T06:56:00-0500
3034,33ceeba8918a,23,0,382668.0,2019-02-27T19:59:00-0500
3035,33ceeba8918a,23,1,389952.0,2019-02-28T06:06:00-0500
3036,33ceeba8918a,24,0,400584.0,2019-02-28T20:52:00-0500
3037,33ceeba8918a,24,1,407664.0,2019-03-01T06:42:00-0500
3040,3452b878e596,1,0,8796.0,2019-05-28T00:43:00-0400
3041,3452b878e596,1,1,15072.0,2019-05-28T09:26:00-0400
3042,3452b878e596,2,0,27156.0,2019-05-29T02:13:00-0400
3043,3452b878e596,2,1,31044.0,2019-05-29T07:37:00-0400
3044,3452b878e596,3,0,42636.0,2019-05-29T23:43:00-0400
3045,3452b878e596,3,1,47820.0,2019-05-30T06:55:00-0400
3046,3452b878e596,4,0,59376.0,2019-05-30T22:58:00-0400
3047,3452b878e596,4,1,65064.0,2019-05-31T06:52:00-0400
3048,3452b878e596,5,0,76776.0,2019-05-31T23:08:00-0400
3049,3452b878e596,5,1,82800.0,2019-06-01T07:30:00-0400
3050,3452b878e596,6,0,94788.0,2019-06-02T00:09:00-0400
3051,3452b878e596,6,1,100440.0,2019-06-02T08:00:00-0400
3052,3452b878e596,7,0,110880.0,2019-06-02T22:30:00-0400
3053,3452b878e596,7,1,117756.0,2019-06-03T08:03:00-0400
3054,3452b878e596,8,0,127260.0,2019-06-03T21:15:00-0400
3055,3452b878e596,8,1,130680.0,2019-06-04T02:00:00-0400
3056,3452b878e596,9,0,144936.0,2019-06-04T21:48:00-0400
3057,3452b878e596,9,1,147432.0,2019-06-05T01:16:00-0400
3058,3452b878e596,10,0,163296.0,2019-06-05T23:18:00-0400
3059,3452b878e596,10,1,168300.0,2019-06-06T06:15:00-0400
3060,3452b878e596,11,0,180444.0,2019-06-06T23:07:00-0400
3061,3452b878e596,11,1,186156.0,2019-06-07T07:03:00-0400
3062,3452b878e596,12,0,197988.0,2019-06-07T23:29:00-0400
3063,3452b878e596,12,1,203472.0,2019-06-08T07:06:00-0400
3064,3452b878e596,13,0,213432.0,2019-06-08T20:56:00-0400
3065,3452b878e596,13,1,221352.0,2019-06-09T07:56:00-0400
3066,3452b878e596,14,0,232008.0,2019-06-09T22:44:00-0400
3067,3452b878e596,14,1,236652.0,2019-06-10T05:11:00-0400
3068,3452b878e596,15,0,249480.0,2019-06-10T23:00:00-0400
3069,3452b878e596,15,1,255372.0,2019-06-11T07:11:00-0400
3070,3452b878e596,16,0,267360.0,2019-06-11T23:50:00-0400
3071,3452b878e596,16,1,272604.0,2019-06-12T07:07:00-0400
3072,3452b878e596,17,0,285432.0,2019-06-13T00:56:00-0400
3073,3452b878e596,17,1,289656.0,2019-06-13T06:48:00-0400
3074,3452b878e596,18,0,300864.0,2019-06-13T22:22:00-0400
3075,3452b878e596,18,1,306900.0,2019-06-14T06:45:00-0400
3076,3452b878e596,19,0,319404.0,2019-06-15T00:07:00-0400
3077,3452b878e596,19,1,326244.0,2019-06-15T09:37:00-0400
3078,3452b878e596,20,0,336432.0,2019-06-15T23:46:00-0400
3079,3452b878e596,20,1,342936.0,2019-06-16T08:48:00-0400
3080,3452b878e596,21,0,353472.0,2019-06-16T23:26:00-0400
3081,3452b878e596,21,1,358956.0,2019-06-17T07:03:00-0400
3082,3452b878e596,22,0,373092.0,2019-06-18T02:41:00-0400
3083,3452b878e596,22,1,377904.0,2019-06-18T09:22:00-0400
3084,3452b878e596,23,0,387792.0,2019-06-18T23:06:00-0400
3085,3452b878e596,23,1,393528.0,2019-06-19T07:04:00-0400
3086,3452b878e596,24,0,404724.0,2019-06-19T22:37:00-0400
3087,3452b878e596,24,1,410832.0,2019-06-20T07:06:00-0400
3088,3452b878e596,25,0,422100.0,2019-06-20T22:45:00-0400
3089,3452b878e596,25,1,427704.0,2019-06-21T06:32:00-0400
3090,3452b878e596,26,0,443832.0,2019-06-22T04:56:00-0400
3091,3452b878e596,26,1,446304.0,2019-06-22T08:22:00-0400
3092,3452b878e596,27,0,459672.0,2019-06-23T02:56:00-0400
3093,3452b878e596,27,1,464436.0,2019-06-23T09:33:00-0400
3094,3452b878e596,28,0,474408.0,2019-06-23T23:24:00-0400
3095,3452b878e596,28,1,480012.0,2019-06-24T07:11:00-0400
3096,3452b878e596,29,0,491616.0,2019-06-24T23:18:00-0400
3097,3452b878e596,29,1,497292.0,2019-06-25T07:11:00-0400
3098,3452b878e596,30,0,508500.0,2019-06-25T22:45:00-0400
3099,3452b878e596,30,1,514620.0,2019-06-26T07:15:00-0400
3100,3452b878e596,31,0,526224.0,2019-06-26T23:22:00-0400
3101,3452b878e596,31,1,531432.0,2019-06-27T06:36:00-0400
3102,349c5562ee2c,1,0,7536.0,2019-02-08T22:28:00-0500
3103,349c5562ee2c,1,1,12816.0,2019-02-09T05:48:00-0500
3104,349c5562ee2c,2,0,24480.0,2019-02-09T22:00:00-0500
3105,349c5562ee2c,2,1,28416.0,2019-02-10T03:28:00-0500
3106,35826366dfc7,1,0,6516.0,2017-10-04T22:03:00-0400
3107,35826366dfc7,1,1,12192.0,2017-10-05T05:56:00-0400
3108,35826366dfc7,2,0,23436.0,2017-10-05T21:33:00-0400
3109,35826366dfc7,2,1,27036.0,2017-10-06T02:33:00-0400
3110,35826366dfc7,3,0,41844.0,2017-10-06T23:07:00-0400
3111,35826366dfc7,3,1,48420.0,2017-10-07T08:15:00-0400
3112,35826366dfc7,4,0,62232.0,2017-10-08T03:26:00-0400
3113,35826366dfc7,4,1,66540.0,2017-10-08T09:25:00-0400
3114,35826366dfc7,5,0,76320.0,2017-10-08T23:00:00-0400
3115,35826366dfc7,5,1,81984.0,2017-10-09T06:52:00-0400
3116,35826366dfc7,6,0,93324.0,2017-10-09T22:37:00-0400
3117,35826366dfc7,6,1,99264.0,2017-10-10T06:52:00-0400
3118,35826366dfc7,7,0,110340.0,2017-10-10T22:15:00-0400
3119,35826366dfc7,7,1,116952.0,2017-10-11T07:26:00-0400
3120,35826366dfc7,8,0,127980.0,2017-10-11T22:45:00-0400
3121,35826366dfc7,8,1,133920.0,2017-10-12T07:00:00-0400
3122,35826366dfc7,9,0,144804.0,2017-10-12T22:07:00-0400
3123,35826366dfc7,9,1,151296.0,2017-10-13T07:08:00-0400
3124,35826366dfc7,10,0,163056.0,2017-10-13T23:28:00-0400
3125,35826366dfc7,10,1,170772.0,2017-10-14T10:11:00-0400
3126,35826366dfc7,11,0,182016.0,2017-10-15T01:48:00-0400
3127,35826366dfc7,11,1,186504.0,2017-10-15T08:02:00-0400
3130,35826366dfc7,13,0,213912.0,2017-10-16T22:06:00-0400
3131,35826366dfc7,13,1,220284.0,2017-10-17T06:57:00-0400
3132,35826366dfc7,14,0,231972.0,2017-10-17T23:11:00-0400
3133,35826366dfc7,14,1,237912.0,2017-10-18T07:26:00-0400
3158,361366da569e,1,0,4716.0,2019-01-10T22:33:00-0500
3159,361366da569e,1,1,10932.0,2019-01-11T07:11:00-0500
3160,361366da569e,2,0,21996.0,2019-01-11T22:33:00-0500
3161,361366da569e,2,1,29016.0,2019-01-12T08:18:00-0500
3162,361366da569e,3,0,40020.0,2019-01-12T23:35:00-0500
3163,361366da569e,3,1,46704.0,2019-01-13T08:52:00-0500
3164,361366da569e,4,0,55884.0,2019-01-13T21:37:00-0500
3165,361366da569e,4,1,62772.0,2019-01-14T07:11:00-0500
3166,361366da569e,5,0,73116.0,2019-01-14T21:33:00-0500
3167,361366da569e,5,1,80124.0,2019-01-15T07:17:00-0500
3170,361366da569e,7,0,108084.0,2019-01-16T22:07:00-0500
3171,361366da569e,7,1,114612.0,2019-01-17T07:11:00-0500
3172,361366da569e,8,0,125136.0,2019-01-17T21:48:00-0500
3173,361366da569e,8,1,131892.0,2019-01-18T07:11:00-0500
3174,361366da569e,9,0,142284.0,2019-01-18T21:37:00-0500
3175,361366da569e,9,1,148956.0,2019-01-19T06:53:00-0500
3176,361366da569e,10,0,160104.0,2019-01-19T22:22:00-0500
3177,361366da569e,10,1,166896.0,2019-01-20T07:48:00-0500
3178,361366da569e,11,0,176760.0,2019-01-20T21:30:00-0500
3179,361366da569e,11,1,183720.0,2019-01-21T07:10:00-0500
3180,361366da569e,12,0,194388.0,2019-01-21T21:59:00-0500
3181,361366da569e,12,1,200832.0,2019-01-22T06:56:00-0500
3182,361366da569e,13,0,211308.0,2019-01-22T21:29:00-0500
3183,361366da569e,13,1,218340.0,2019-01-23T07:15:00-0500
3184,361366da569e,14,0,228516.0,2019-01-23T21:23:00-0500
3185,361366da569e,14,1,235392.0,2019-01-24T06:56:00-0500
3186,361366da569e,15,0,245832.0,2019-01-24T21:26:00-0500
3187,361366da569e,15,1,252720.0,2019-01-25T07:00:00-0500
3188,361366da569e,16,0,266232.0,2019-01-26T01:46:00-0500
3189,361366da569e,16,1,270252.0,2019-01-26T07:21:00-0500
3192,361366da569e,18,0,297936.0,2019-01-27T21:48:00-0500
3193,361366da569e,18,1,304728.0,2019-01-28T07:14:00-0500
3194,361366da569e,19,0,314988.0,2019-01-28T21:29:00-0500
3195,361366da569e,19,1,322056.0,2019-01-29T07:18:00-0500
3196,361366da569e,20,0,332436.0,2019-01-29T21:43:00-0500
3197,361366da569e,20,1,339264.0,2019-01-30T07:12:00-0500
3198,3664fe9233f9,1,0,2556.0,2018-02-05T22:03:00-0500
3199,3664fe9233f9,1,1,8772.0,2018-02-06T06:41:00-0500
3200,3664fe9233f9,2,0,19296.0,2018-02-06T21:18:00-0500
3201,3664fe9233f9,2,1,25884.0,2018-02-07T06:27:00-0500
3202,3664fe9233f9,3,0,37080.0,2018-02-07T22:00:00-0500
3203,3664fe9233f9,3,1,43332.0,2018-02-08T06:41:00-0500
3204,3664fe9233f9,4,0,57840.0,2018-02-09T02:50:00-0500
3205,3664fe9233f9,4,1,60516.0,2018-02-09T06:33:00-0500
3206,3664fe9233f9,5,0,72804.0,2018-02-09T23:37:00-0500
3207,3664fe9233f9,5,1,79416.0,2018-02-10T08:48:00-0500
3208,3664fe9233f9,6,0,89136.0,2018-02-10T22:18:00-0500
3209,3664fe9233f9,6,1,95724.0,2018-02-11T07:27:00-0500
3210,3664fe9233f9,7,0,106560.0,2018-02-11T22:30:00-0500
3211,3664fe9233f9,7,1,112500.0,2018-02-12T06:45:00-0500
3212,3664fe9233f9,8,0,123120.0,2018-02-12T21:30:00-0500
3213,3664fe9233f9,8,1,129600.0,2018-02-13T06:30:00-0500
3214,3664fe9233f9,9,0,140028.0,2018-02-13T20:59:00-0500
3215,3664fe9233f9,9,1,147024.0,2018-02-14T06:42:00-0500
3216,3664fe9233f9,10,0,157872.0,2018-02-14T21:46:00-0500
3217,3664fe9233f9,10,1,164256.0,2018-02-15T06:38:00-0500
3218,3664fe9233f9,11,0,175020.0,2018-02-15T21:35:00-0500
3219,3664fe9233f9,11,1,181584.0,2018-02-16T06:42:00-0500
3220,3664fe9233f9,12,0,194556.0,2018-02-17T00:43:00-0500
3221,3664fe9233f9,12,1,199884.0,2018-02-17T08:07:00-0500
3222,3664fe9233f9,13,0,210948.0,2018-02-17T23:29:00-0500
3223,3664fe9233f9,13,1,217620.0,2018-02-18T08:45:00-0500
3224,3664fe9233f9,14,0,231156.0,2018-02-19T03:33:00-0500
3225,3664fe9233f9,14,1,233460.0,2018-02-19T06:45:00-0500
3226,3664fe9233f9,15,0,243240.0,2018-02-19T20:20:00-0500
3227,3664fe9233f9,15,1,250728.0,2018-02-20T06:44:00-0500
3228,3664fe9233f9,16,0,261360.0,2018-02-20T21:30:00-0500
3229,3664fe9233f9,16,1,267828.0,2018-02-21T06:29:00-0500
3230,3664fe9233f9,17,0,278568.0,2018-02-21T21:24:00-0500
3231,3664fe9233f9,17,1,285084.0,2018-02-22T06:27:00-0500
3232,3664fe9233f9,18,0,296460.0,2018-02-22T22:15:00-0500
3233,3664fe9233f9,18,1,302832.0,2018-02-23T07:06:00-0500
3234,3664fe9233f9,19,0,319272.0,2018-02-24T05:56:00-0500
3235,3664fe9233f9,19,1,323592.0,2018-02-24T11:56:00-0500
3236,3664fe9233f9,20,0,332496.0,2018-02-25T00:18:00-0500
3237,3664fe9233f9,20,1,338292.0,2018-02-25T08:21:00-0500
3238,3664fe9233f9,21,0,351216.0,2018-02-26T02:18:00-0500
3239,3664fe9233f9,21,1,356964.0,2018-02-26T10:17:00-0500
3240,3664fe9233f9,22,0,367560.0,2018-02-27T01:00:00-0500
3241,3664fe9233f9,22,1,373392.0,2018-02-27T09:06:00-0500
3242,3665c86afaf5,1,0,6660.0,2017-08-22T02:15:00-0400
3243,3665c86afaf5,1,1,11292.0,2017-08-22T08:41:00-0400
3244,3665c86afaf5,2,0,22788.0,2017-08-23T00:39:00-0400
3245,3665c86afaf5,2,1,27540.0,2017-08-23T07:15:00-0400
3246,3665c86afaf5,3,0,39576.0,2017-08-23T23:58:00-0400
3247,3665c86afaf5,3,1,46116.0,2017-08-24T09:03:00-0400
3248,3665c86afaf5,4,0,58356.0,2017-08-25T02:03:00-0400
3249,3665c86afaf5,4,1,63312.0,2017-08-25T08:56:00-0400
3250,3665c86afaf5,5,0,75300.0,2017-08-26T01:35:00-0400
3251,3665c86afaf5,5,1,82800.0,2017-08-26T12:00:00-0400
3252,3665c86afaf5,6,0,91812.0,2017-08-27T00:31:00-0400
3253,3665c86afaf5,6,1,98052.0,2017-08-27T09:11:00-0400
3254,3665c86afaf5,7,0,107820.0,2017-08-27T22:45:00-0400
3255,3665c86afaf5,7,1,116664.0,2017-08-28T11:02:00-0400
3260,3665c86afaf5,10,0,160104.0,2017-08-30T23:22:00-0400
3261,3665c86afaf5,10,1,168072.0,2017-08-31T10:26:00-0400
3262,3665c86afaf5,11,0,177900.0,2017-09-01T00:05:00-0400
3263,3665c86afaf5,11,1,184896.0,2017-09-01T09:48:00-0400
3264,3665c86afaf5,12,0,195228.0,2017-09-02T00:09:00-0400
3265,3665c86afaf5,12,1,202944.0,2017-09-02T10:52:00-0400
3266,3665c86afaf5,13,0,214692.0,2017-09-03T03:11:00-0400
3267,3665c86afaf5,13,1,219276.0,2017-09-03T09:33:00-0400
3268,3665c86afaf5,14,0,229632.0,2017-09-03T23:56:00-0400
3269,3665c86afaf5,14,1,236652.0,2017-09-04T09:41:00-0400
3270,3665c86afaf5,15,0,246552.0,2017-09-04T23:26:00-0400
3271,3665c86afaf5,15,1,254376.0,2017-09-05T10:18:00-0400
3272,3665c86afaf5,16,0,264156.0,2017-09-05T23:53:00-0400
3273,3665c86afaf5,16,1,270792.0,2017-09-06T09:06:00-0400
3274,3665c86afaf5,17,0,281652.0,2017-09-07T00:11:00-0400
3275,3665c86afaf5,17,1,289344.0,2017-09-07T10:52:00-0400
3276,3665c86afaf5,18,0,300120.0,2017-09-08T01:50:00-0400
3277,3665c86afaf5,18,1,306636.0,2017-09-08T10:53:00-0400
3278,3665c86afaf5,19,0,317892.0,2017-09-09T02:31:00-0400
3279,3665c86afaf5,19,1,325164.0,2017-09-09T12:37:00-0400
3280,3665c86afaf5,20,0,333828.0,2017-09-10T00:39:00-0400
3281,3665c86afaf5,20,1,340956.0,2017-09-10T10:33:00-0400
3338,3a9a9dc2cbd9,1,0,5076.0,2018-01-23T23:48:00-0500
3339,3a9a9dc2cbd9,1,1,10656.0,2018-01-24T07:33:00-0500
3348,3a9a9dc2cbd9,6,0,90000.0,2018-01-28T21:45:00-0500
3349,3a9a9dc2cbd9,6,1,97152.0,2018-01-29T07:41:00-0500
3350,3aceb17ef7bd,1,0,8832.0,2018-06-26T00:31:00-0400
3351,3aceb17ef7bd,1,1,13584.0,2018-06-26T07:07:00-0400
3352,3aceb17ef7bd,2,0,25260.0,2018-06-26T23:20:00-0400
3353,3aceb17ef7bd,2,1,30864.0,2018-06-27T07:07:00-0400
3354,3aceb17ef7bd,3,0,41832.0,2018-06-27T22:21:00-0400
3355,3aceb17ef7bd,3,1,47664.0,2018-06-28T06:27:00-0400
3356,3aceb17ef7bd,4,0,59532.0,2018-06-28T22:56:00-0400
3357,3aceb17ef7bd,4,1,65100.0,2018-06-29T06:40:00-0400
3358,3aceb17ef7bd,5,0,76176.0,2018-06-29T22:03:00-0400
3359,3aceb17ef7bd,5,1,82476.0,2018-06-30T06:48:00-0400
3360,3aceb17ef7bd,6,0,94272.0,2018-06-30T23:11:00-0400
3361,3aceb17ef7bd,6,1,100380.0,2018-07-01T07:40:00-0400
3362,3aceb17ef7bd,7,0,110172.0,2018-07-01T21:16:00-0400
3363,3aceb17ef7bd,7,1,115464.0,2018-07-02T04:37:00-0400
3364,3aceb17ef7bd,8,0,128856.0,2018-07-02T23:13:00-0400
